,Player,Pos,Team,PTS,CR,Plus,Apps,Starter,Mins,Goals_x,Shots,On Tar. Shots,Pen Goals,Successful Dribbles,Ast,Acc Pass,Key Pass,Fouls,Was Fouled,YC,RC,Rec Ball,Tackles,Clean Sheets,Saves,Goals_y,top_10_scorer
1111,Guaita,Goalkeeper,CRY,15.32,9.7,1.8,17,17,1530,0.0,0.0,0.0,0.0,0.0,0.0,13.35,0.0,0.0,0.18,0.06,0.0,0.06,0.06,0.35,2.88,0,No
1112,A. El Ghazi,Attacker,AVL,15.31,9.8,-0.8,17,15,1185,0.18,1.82,0.76,0.0,0.88,0.24,12.82,1.24,0.71,0.65,0.12,0.0,0.94,0.82,0.18,0.0,4,No
1113,K. Walker-Peters,Defender,SOU,15.23,6.5,-1.2,3,3,242,0.0,0.33,0.0,0.0,1.67,0.0,54.0,0.67,0.33,1.67,0.0,0.0,2.67,2.67,0.0,0.0,0,No
1114,M. Noble,Midfielder,WHU,15.21,11.7,0.0,17,17,1345,0.06,0.65,0.18,0.06,0.76,0.06,37.47,0.53,1.18,0.82,0.18,0.0,1.59,1.53,0.29,0.0,4,No
1115,T. Krul,Goalkeeper,NOR,15.06,8.9,2.6,17,17,1530,0.0,0.0,0.0,0.0,0.0,0.0,21.41,0.0,0.0,0.24,0.12,0.0,0.0,0.0,0.12,3.71,0,No
1116,D. Burn,Defender,BHA,15.03,8.0,3.5,19,19,1710,0.0,0.53,0.0,0.0,0.84,0.0,40.53,0.79,1.05,0.32,0.16,0.0,2.84,2.26,0.21,0.0,0,No
1117,L. Fabianski,Goalkeeper,WHU,15.03,9.0,-0.5,8,8,664,0.0,0.0,0.0,0.0,0.13,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.25,0.13,0.38,2.88,0,No
1118,M. Dubravka,Goalkeeper,NEW,15.03,10.1,2.3,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.26,3.89,0,No
1119,M. Almiron,Midfielder,NEW,15.01,12.6,-0.5,18,18,1498,0.06,1.61,0.44,0.0,1.22,0.06,16.83,0.67,0.78,1.67,0.17,0.0,2.06,1.72,0.28,0.0,4,No
1120,J. McArthur,Midfielder,CRY,14.99,10.8,-0.6,18,18,1558,0.0,0.94,0.22,0.0,0.78,0.11,29.44,0.94,1.5,0.89,0.11,0.0,2.94,2.22,0.33,0.0,0,No
1121,F. Schar,Defender,NEW,14.98,10.3,-1.2,13,12,1108,0.08,0.92,0.15,0.0,0.46,0.0,25.38,0.08,1.46,1.15,0.31,0.0,3.69,2.46,0.31,0.0,2,No
1122,Ederson Moraes,Goalkeeper,MCI,14.97,13.3,-2.4,18,18,1542,0.0,0.0,0.0,0.0,0.0,0.0,19.56,0.0,0.11,0.06,0.17,0.06,0.06,0.06,0.33,2.17,0,No
1123,A. Masuaku,Defender,WHU,14.96,7.0,-0.6,8,6,563,0.0,0.25,0.0,0.0,1.88,0.13,31.88,0.75,0.88,0.75,0.13,0.13,3.13,3.13,0.25,0.0,0,No
1124,C. Basham,Defender,SHU,14.93,10.3,2.0,19,19,1656,0.0,0.16,0.0,0.0,0.47,0.0,25.32,0.21,0.79,1.11,0.21,0.0,3.21,2.26,0.37,0.0,0,No
1125,M. Djenepo,Midfielder,SOU,14.92,8.1,-0.1,10,6,559,0.2,1.1,0.4,0.0,2.7,0.1,10.2,0.5,1.3,2.0,0.3,0.0,2.0,1.8,0.1,0.0,2,No
1126,P. Bardsley,Defender,BRN,14.87,8.1,-0.1,7,7,630,0.0,0.43,0.14,0.0,0.57,0.0,15.43,0.14,1.57,1.0,0.14,0.0,2.43,2.29,0.57,0.0,0,No
1127,L. Digne,Defender,EVE,14.83,12.2,-1.1,19,19,1620,0.0,0.89,0.16,0.0,0.53,0.16,29.58,2.37,1.11,0.63,0.11,0.0,2.63,2.32,0.26,0.0,0,No
1128,R. Barkley,Midfielder,CHE,14.8,11.8,-1.7,6,5,339,0.0,2.5,0.83,0.0,1.33,0.0,28.0,1.67,0.33,0.5,0.0,0.0,0.83,1.17,0.17,0.0,1,No
1129,C. Kouyate,Midfielder,CRY,14.8,8.9,0.8,17,17,1414,0.06,1.12,0.12,0.0,0.53,0.0,21.41,0.35,0.76,0.88,0.06,0.0,2.0,1.82,0.29,0.0,1,No
1130,S. Papastathopoulos,Defender,ARS,14.79,9.8,0.5,16,16,1427,0.06,0.31,0.06,0.0,0.25,0.0,45.69,0.13,0.75,0.56,0.31,0.0,1.81,1.31,0.13,0.0,2,No
1131,T. Mings,Defender,AVL,14.79,11.0,-0.5,16,16,1373,0.06,0.25,0.13,0.0,0.38,0.06,33.56,0.31,0.5,0.19,0.19,0.0,1.13,0.38,0.19,0.0,2,No
1132,A. Smith,Defender,BOR,14.78,8.1,-0.1,10,10,840,0.0,0.2,0.1,0.0,1.2,0.1,31.4,0.4,1.1,2.0,0.2,0.0,1.9,2.0,0.3,0.0,0,No
1133,J. Vestergaard,Defender,SOU,14.76,8.0,0.0,11,11,934,0.09,0.73,0.36,0.0,0.27,0.0,30.45,0.45,0.45,0.45,0.09,0.0,2.09,1.09,0.18,0.0,1,No
1134,Dani Ceballos,Midfielder,ARS,14.68,12.8,-2.0,11,7,664,0.0,0.82,0.27,0.0,1.27,0.18,37.55,1.0,0.45,1.55,0.0,0.0,1.18,1.73,0.09,0.0,0,No
1135,J. Lerma,Midfielder,BOR,14.67,11.2,0.0,17,15,1408,0.0,0.88,0.06,0.0,0.88,0.06,36.24,0.47,1.12,1.18,0.47,0.0,2.71,1.59,0.18,0.0,1,No
1136,H. Barnes,Midfielder,LEI,14.66,11.5,0.3,18,13,1076,0.06,1.72,0.67,0.0,1.39,0.28,15.17,0.94,0.72,0.61,0.0,0.0,0.5,0.39,0.28,0.0,6,No
1137,Rui Patricio,Goalkeeper,WOL,14.64,11.2,0.9,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.16,0.0,0.0,0.05,0.0,0.21,2.74,0,No
1138,C. Mepham,Defender,BOR,14.56,4.4,0.6,9,8,721,0.11,0.67,0.22,0.0,0.33,0.0,32.44,0.0,1.0,0.44,0.11,0.0,2.33,1.33,0.11,0.0,1,No
1139,D. McGoldrick,Attacker,SHU,14.54,10.0,-0.1,16,14,1167,0.0,2.13,1.0,0.0,1.31,0.13,17.0,0.69,1.25,0.94,0.13,0.0,1.56,2.0,0.31,0.0,2,No
1140,K. McLean,Midfielder,NOR,14.53,9.6,1.4,18,16,1459,0.06,1.0,0.39,0.0,0.78,0.06,36.28,0.78,0.78,1.94,0.22,0.0,1.89,1.5,0.11,0.0,1,No
1141,B. Mee,Defender,BRN,14.51,11.0,1.2,19,19,1710,0.0,0.42,0.21,0.0,0.11,0.0,26.11,0.26,0.47,0.79,0.11,0.0,2.42,1.42,0.37,0.0,1,No
1142,C. Coady,Defender,WOL,14.48,11.1,0.7,19,19,1710,0.0,0.0,0.0,0.0,0.21,0.0,39.0,0.11,0.42,0.11,0.11,0.0,1.26,1.11,0.21,0.0,0,No
1143,A. Tettey,Midfielder,NOR,14.48,8.1,1.7,13,11,937,0.08,0.69,0.23,0.0,0.85,0.08,36.0,0.08,0.69,0.15,0.23,0.0,2.0,0.69,0.15,0.0,1,No
1144,F. Fernandez,Defender,NEW,14.35,8.8,1.5,13,10,923,0.15,0.54,0.31,0.0,0.38,0.08,18.15,0.15,0.69,0.23,0.23,0.0,1.69,1.77,0.15,0.0,2,No
1145,S. Coleman,Defender,EVE,14.31,9.2,-1.2,11,10,871,0.0,0.45,0.18,0.0,2.64,0.09,32.09,0.64,0.64,0.82,0.27,0.09,1.82,1.18,0.27,0.0,0,No
1146,J. Lascelles,Defender,NEW,14.31,10.2,-0.7,12,12,1002,0.08,0.33,0.08,0.0,0.33,0.0,20.42,0.08,0.83,0.5,0.08,0.0,1.42,0.58,0.25,0.0,1,No
1147,T. Cleverley,Midfielder,WAT,14.3,4.9,0.4,9,8,647,0.11,1.67,0.44,0.0,0.78,0.0,27.56,1.44,0.78,0.33,0.0,0.0,1.78,1.56,0.11,0.0,1,No
1148,A. Ramsdale,Goalkeeper,BOR,14.23,9.2,2.3,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.05,13.63,0.05,0.0,0.16,0.0,0.0,0.11,0.16,0.21,3.32,0,No
1149,Jonny Castro,Defender,WOL,14.23,11.5,0.5,18,17,1523,0.06,0.78,0.22,0.0,0.78,0.06,26.61,0.83,1.22,0.61,0.22,0.0,3.17,2.39,0.17,0.0,2,No
1150,M. Leitner,Midfielder,NOR,14.23,4.7,0.0,9,7,684,0.0,0.89,0.0,0.0,0.78,0.0,54.67,0.78,0.89,1.11,0.11,0.0,2.0,1.78,0.11,0.0,0,No
1151,P. Billing,Midfielder,BOR,14.16,9.0,0.9,18,17,1415,0.0,0.94,0.22,0.0,1.0,0.06,31.61,0.33,1.28,0.56,0.33,0.0,3.67,2.28,0.22,0.0,1,No
1152,D. Calvert-Lewin,Attacker,EVE,14.15,13.1,-0.6,17,12,1043,0.35,1.82,0.71,0.0,0.41,0.0,7.88,0.24,1.35,1.24,0.12,0.0,0.41,0.24,0.24,0.0,13,No
1153,M. Ozil,Midfielder,ARS,14.09,12.4,-2.0,9,9,744,0.0,0.67,0.22,0.0,1.0,0.11,44.44,2.56,0.33,1.11,0.0,0.0,0.56,0.67,0.0,0.0,1,No
1154,P. Gross,Midfielder,BHA,14.08,8.2,0.7,18,15,1244,0.06,1.28,0.44,0.0,0.22,0.22,28.17,2.5,0.83,0.61,0.11,0.0,0.72,1.22,0.17,0.0,2,No
1155,M. Keane,Defender,EVE,14.05,11.5,-1.0,16,14,1279,0.06,0.5,0.19,0.0,0.0,0.0,31.75,0.06,0.75,0.38,0.0,0.0,1.94,1.13,0.19,0.0,2,No
1156,N. Pope,Goalkeeper,BRN,14.02,10.0,2.9,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.0,10.32,0.16,0.0,0.16,0.0,0.0,0.16,0.05,0.37,2.74,0,No
1157,T. Ndombele,Midfielder,TOT,14.01,9.6,-1.6,13,8,686,0.15,0.69,0.31,0.0,1.69,0.08,26.08,0.69,0.77,1.23,0.15,0.0,1.85,1.62,0.0,0.0,2,No
1158,J. Stephens,Defender,SOU,13.99,9.1,0.4,11,10,928,0.09,0.18,0.09,0.0,0.45,0.09,28.27,0.18,0.36,0.36,0.0,0.0,2.09,2.09,0.09,0.0,1,No
1159,C. Kabasele,Defender,WAT,13.99,7.6,0.3,11,11,965,0.0,0.18,0.0,0.0,0.64,0.09,20.18,0.09,0.82,0.64,0.09,0.09,3.45,2.09,0.45,0.0,0,No
1160,J. Gomez,Defender,LIV,13.94,12.8,-1.6,10,5,467,0.0,0.0,0.0,0.0,0.4,0.0,40.8,0.4,0.7,0.4,0.2,0.0,1.2,0.7,0.4,0.0,0,No
1161,T. Heaton,Goalkeeper,AVL,13.91,6.2,2.1,18,18,1620,0.0,0.0,0.0,0.0,0.0,0.0,13.61,0.0,0.06,0.06,0.0,0.0,0.11,0.17,0.22,3.61,0,No
1162,C. Fuchs,Defender,LEI,13.88,4.2,-0.3,4,3,274,0.0,0.5,0.0,0.0,0.25,0.0,34.0,0.5,0.25,0.0,0.0,0.0,2.0,2.25,0.25,0.0,0,No
1163,Pedro,Midfielder,CHE,13.88,12.6,-2.1,5,4,312,0.0,2.4,1.0,0.0,1.2,0.0,22.8,1.8,0.4,1.0,0.0,0.0,2.2,1.6,0.2,0.0,1,No
1164,M. Ritchie,Midfielder,NEW,13.87,11.3,-1.9,3,3,270,0.0,1.0,0.33,0.0,0.67,0.0,26.33,2.33,1.67,1.33,0.33,0.0,3.0,2.0,0.33,0.0,2,No
1165,J. Tomkins,Defender,CRY,13.83,8.9,-0.5,11,11,983,0.0,0.27,0.0,0.0,0.0,0.09,29.82,0.18,0.73,0.64,0.18,0.0,2.27,2.09,0.27,0.0,1,No
1166,F. Delph,Midfielder,EVE,13.82,7.7,-0.5,9,8,720,0.0,0.22,0.0,0.0,1.22,0.0,44.67,0.56,1.11,0.44,0.22,0.0,1.89,2.22,0.22,0.0,0,No
1167,L. Dendoncker,Midfielder,WOL,13.81,10.4,1.0,19,18,1581,0.05,0.47,0.11,0.0,0.47,0.0,33.53,0.11,0.79,0.11,0.11,0.0,2.0,1.89,0.21,0.0,4,No
1168,M. Lanzini,Midfielder,WHU,13.79,8.1,-0.7,13,8,832,0.0,1.15,0.31,0.0,2.15,0.15,33.54,1.92,0.08,1.23,0.0,0.0,0.85,0.54,0.15,0.0,0,No
1169,D. Henderson,Goalkeeper,SHU,13.79,8.8,2.7,18,18,1620,0.0,0.06,0.0,0.0,0.0,0.0,8.72,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.39,2.5,0,No
1170,B. Godfrey,Defender,NOR,13.77,8.9,1.4,17,17,1490,0.0,0.41,0.12,0.0,0.12,0.0,48.0,0.0,0.35,0.12,0.06,0.0,1.71,0.88,0.06,0.0,0,No
1171,Diego Rico,Defender,BOR,13.73,6.9,2.2,15,15,1299,0.0,0.47,0.13,0.0,0.47,0.13,28.8,1.4,0.53,0.87,0.33,0.0,4.33,2.07,0.27,0.0,0,No
1172,Andreas Pereira,Midfielder,MUN,13.68,7.9,0.4,16,13,1075,0.06,1.69,0.63,0.0,0.94,0.13,20.94,1.25,1.38,0.94,0.19,0.0,0.94,1.19,0.13,0.0,1,No
1173,M. McGovern,Goalkeeper,NOR,13.65,4.0,0.0,2,1,158,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,No
1174,F. Balbuena,Defender,WHU,13.64,7.5,-0.4,10,9,811,0.1,0.7,0.3,0.0,0.1,0.0,26.6,0.1,0.6,0.1,0.2,0.0,2.5,1.3,0.2,0.0,1,No
1175,J. Cork,Midfielder,BRN,13.61,9.2,0.6,17,17,1471,0.0,0.59,0.24,0.0,1.06,0.0,22.41,0.41,1.06,0.71,0.0,0.0,1.59,1.06,0.35,0.0,0,No
1176,Lucas Moura,Attacker,TOT,13.59,12.0,-1.7,17,10,879,0.24,1.47,0.53,0.0,1.47,0.06,13.06,0.71,0.35,1.06,0.06,0.0,1.0,1.18,0.06,0.0,4,No
1177,J. Hendrick,Midfielder,BRN,13.56,8.7,0.3,15,13,1173,0.13,0.8,0.4,0.0,0.53,0.07,18.73,0.47,0.67,0.47,0.33,0.0,1.07,0.4,0.4,0.0,2,No
1178,J. Stacey,Defender,BOR,13.55,5.1,0.8,8,8,708,0.0,0.38,0.13,0.0,0.75,0.13,25.88,0.38,0.38,0.75,0.25,0.0,2.5,1.63,0.13,0.0,0,No
1179,S. Duffy,Defender,BHA,13.39,8.6,-1.1,11,7,711,0.09,0.45,0.09,0.0,0.18,0.0,27.18,0.0,0.73,0.45,0.0,0.0,2.0,1.18,0.09,0.0,1,No
1180,M. Holgate,Defender,EVE,13.38,7.6,1.9,12,10,918,0.0,0.67,0.17,0.0,0.33,0.17,25.58,0.17,0.42,1.17,0.17,0.0,2.17,1.75,0.17,0.0,0,No
1181,T. Trybull,Midfielder,NOR,13.38,5.2,1.0,13,12,1014,0.0,0.85,0.15,0.0,0.38,0.0,40.77,0.15,1.92,0.69,0.15,0.0,2.69,2.62,0.08,0.0,0,No
1182,P. Gazzaniga,Goalkeeper,TOT,13.37,5.4,2.0,13,12,1162,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.08,0.08,0.15,0.08,0.0,0.08,0.0,0.08,3.69,0,No
1183,J. Milner,Midfielder,LIV,13.36,11.0,-1.9,14,5,569,0.14,0.79,0.21,0.14,0.5,0.14,26.43,0.5,0.43,0.36,0.21,0.0,0.5,0.57,0.14,0.0,2,No
1184,J. Ward,Defender,CRY,13.31,8.0,0.0,13,13,1104,0.0,0.23,0.08,0.0,0.31,0.0,27.08,0.15,0.69,1.38,0.15,0.0,3.15,2.15,0.23,0.0,0,No
1185,J. GudmundsÂ­son,Midfielder,BRN,13.3,7.4,-1.5,5,4,334,0.2,1.2,0.4,0.0,0.6,0.0,7.0,1.4,0.4,0.2,0.0,0.0,1.0,0.4,0.4,0.0,1,No
1186,G. Sigurdsson,Midfielder,EVE,13.27,11.8,-2.8,18,15,1329,0.06,1.61,0.61,0.0,0.61,0.06,20.33,1.83,0.83,0.67,0.11,0.0,1.72,1.44,0.22,0.0,2,No
1187,B. Foster,Goalkeeper,WAT,13.26,9.6,0.9,19,19,1710,0.0,0.05,0.05,0.0,0.11,0.0,10.42,0.05,0.05,0.11,0.0,0.0,0.0,0.05,0.26,3.37,0,No
1188,S. Alzate,Midfielder,BHA,13.25,5.3,1.2,12,9,842,0.0,0.83,0.25,0.0,2.08,0.0,27.58,0.83,0.92,1.08,0.08,0.0,1.67,1.75,0.25,0.0,0,No
1189,Kepa,Goalkeeper,CHE,13.21,11.6,-2.2,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.0,23.58,0.0,0.0,0.16,0.0,0.0,0.11,0.05,0.21,1.79,0,No
1190,G. Cahill,Defender,CRY,13.2,10.4,-0.8,12,12,1080,0.0,0.58,0.08,0.0,0.25,0.0,35.0,0.17,0.5,0.5,0.08,0.0,0.67,0.42,0.25,0.0,0,No
1191,Douglas Luiz,Midfielder,AVL,13.18,9.3,1.5,17,11,1053,0.12,1.47,0.35,0.0,0.88,0.0,24.24,0.24,1.29,1.18,0.12,0.0,1.12,1.0,0.18,0.0,3,No
1192,E. Konsa,Defender,AVL,13.16,8.1,-0.6,7,6,555,0.0,0.29,0.14,0.0,0.29,0.14,23.0,0.29,0.29,1.14,0.0,0.0,1.57,1.0,0.29,0.0,1,No
1193,A. McCarthy,Goalkeeper,SOU,13.13,9.0,0.5,9,9,810,0.0,0.0,0.0,0.0,0.11,0.0,12.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,3.0,0,No
1194,Martin Montoya,Defender,BHA,13.13,6.7,1.0,16,15,1206,0.0,0.44,0.19,0.0,0.56,0.06,31.56,0.75,1.06,0.81,0.19,0.0,2.38,2.5,0.25,0.0,0,No
1195,M. Kelly,Defender,CRY,13.12,5.8,0.7,14,12,1135,0.0,0.07,0.0,0.0,0.29,0.07,24.29,0.36,0.57,0.0,0.0,0.0,1.5,1.07,0.43,0.0,0,No
1196,H. Winks,Midfielder,TOT,13.11,9.9,0.0,16,12,999,0.0,0.44,0.13,0.0,0.69,0.0,47.13,0.56,0.75,0.94,0.31,0.0,1.88,1.38,0.06,0.0,0,No
1197,C. Taylor,Defender,BRN,13.09,9.5,-0.8,7,5,476,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.43,0.86,1.71,0.0,0.0,2.57,1.71,0.43,0.0,0,No
1198,Wesley Moraes,Attacker,AVL,13.07,10.1,-1.4,19,19,1629,0.21,1.63,0.79,0.0,0.63,0.05,12.37,0.58,2.05,0.63,0.16,0.0,0.58,0.74,0.21,0.0,5,No
1199,A. Oxlade-Chamberlain,Midfielder,LIV,13.05,9.5,-1.5,13,6,597,0.15,1.54,0.31,0.0,1.0,0.0,19.0,0.38,0.46,0.46,0.0,0.0,1.08,0.54,0.15,0.0,4,No
1200,J. Pickford,Goalkeeper,EVE,13.03,10.4,-0.5,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.0,17.58,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.26,2.42,0,No
1201,Joelinton,Attacker,NEW,13.03,10.3,-1.7,19,18,1449,0.05,1.47,0.37,0.0,1.21,0.11,18.26,1.05,0.79,0.89,0.16,0.0,0.84,0.58,0.16,0.0,2,No
1202,I. Hayden,Midfielder,NEW,13.01,8.6,0.3,15,15,1277,0.0,0.6,0.13,0.0,1.13,0.07,20.73,0.47,0.67,0.6,0.13,0.07,2.67,2.47,0.27,0.0,1,No
1203,C. Zimmermann,Defender,NOR,12.99,6.2,-0.1,8,8,666,0.0,0.25,0.0,0.0,0.38,0.13,32.38,0.13,0.63,0.88,0.13,0.0,2.25,1.75,0.13,0.0,0,No
1204,David de Gea,Goalkeeper,MUN,12.98,12.1,-1.5,19,19,1710,0.0,0.0,0.0,0.0,0.0,0.0,14.95,0.0,0.0,0.21,0.05,0.0,0.0,0.0,0.11,2.74,0,No
1205,A. Mooy,Midfielder,BHA,12.95,9.1,0.0,13,11,905,0.0,0.92,0.15,0.0,1.69,0.08,29.46,1.0,0.31,0.31,0.0,0.08,1.46,1.46,0.15,0.0,2,No
1206,L. Shaw,Defender,MUN,12.92,11.0,-1.0,9,7,586,0.0,0.67,0.33,0.0,0.56,0.0,39.67,0.67,0.56,0.22,0.22,0.0,1.56,1.33,0.11,0.0,0,No
1207,M. Nakamba,Midfielder,AVL,12.84,6.8,0.5,13,12,1062,0.0,0.31,0.08,0.0,0.62,0.0,30.08,0.85,0.92,1.31,0.15,0.0,3.54,3.0,0.08,0.0,0,No
1208,M. Targett,Defender,AVL,12.82,7.9,0.2,13,13,1085,0.08,0.15,0.08,0.0,0.38,0.15,27.46,1.38,0.85,0.62,0.23,0.0,2.85,1.54,0.15,0.0,1,No
1209,E. Pieters,Defender,BRN,12.78,6.6,1.1,15,14,1234,0.0,0.47,0.07,0.0,0.2,0.2,24.07,0.67,0.8,0.8,0.07,0.0,3.13,2.33,0.2,0.0,0,No
1210,Bernard,Midfielder,EVE,12.73,9.1,-1.7,12,8,656,0.17,0.5,0.17,0.0,1.25,0.08,15.75,0.92,0.83,0.58,0.17,0.0,1.42,1.67,0.33,0.0,3,No
1211,L. Torreira,Midfielder,ARS,12.69,10.3,-1.7,16,10,899,0.06,1.0,0.25,0.0,0.75,0.0,28.31,0.63,0.81,1.88,0.13,0.0,1.88,1.44,0.06,0.0,1,No
1212,C. Wilson,Attacker,BOR,12.68,10.3,-2.7,18,17,1511,0.28,1.39,0.61,0.0,0.72,0.0,8.89,1.0,1.67,0.83,0.22,0.0,0.44,0.44,0.17,0.0,8,No
1213,D. Janmaat,Defender,WAT,12.64,5.3,-0.5,8,7,608,0.0,0.5,0.0,0.0,0.63,0.13,25.5,0.75,0.63,0.13,0.13,0.0,2.13,1.75,0.38,0.0,0,No
1214,Andre Gomes,Midfielder,EVE,12.6,9.4,-1.5,8,7,585,0.0,0.25,0.0,0.0,1.38,0.0,34.75,0.75,2.25,1.0,0.38,0.0,1.0,1.0,0.25,0.0,0,No
1215,N. Matic,Midfielder,MUN,12.6,12.4,-1.8,3,2,160,0.0,1.0,0.33,0.0,0.33,0.0,32.0,0.0,0.33,0.67,0.0,0.0,1.33,2.0,0.33,0.0,0,No
1216,F. Guilbert,Defender,AVL,12.57,7.1,0.3,15,14,1246,0.0,0.33,0.13,0.0,0.93,0.13,22.4,0.47,1.4,0.87,0.33,0.0,4.07,3.0,0.2,0.0,0,No
1217,J. Schlupp,Midfielder,CRY,12.52,7.3,-0.3,14,9,859,0.14,1.0,0.57,0.0,0.64,0.07,13.86,0.5,1.0,0.79,0.14,0.0,1.36,1.21,0.21,0.0,3,No
1218,X. Shaqiri,Midfielder,LIV,12.52,9.6,-1.8,5,2,174,0.2,0.8,0.2,0.0,0.4,0.0,14.8,0.4,0.2,0.6,0.0,0.0,0.0,0.2,0.2,0.0,1,No
1219,I. Diop,Defender,WHU,12.49,9.8,-0.3,15,14,1236,0.0,0.4,0.2,0.0,0.27,0.0,29.0,0.07,1.2,0.53,0.4,0.0,2.2,1.2,0.2,0.0,3,No
1220,R. Fredericks,Defender,WHU,12.4,8.2,0.0,16,15,1358,0.0,0.0,0.0,0.0,0.38,0.06,25.31,0.81,1.06,0.81,0.31,0.0,2.88,3.13,0.31,0.0,0,No
1221,Adrian,Goalkeeper,LIV,12.39,4.0,0.8,10,8,783,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.2,1.6,0,No
1222,E. Dier,Midfielder,TOT,12.32,8.7,-0.9,9,7,611,0.0,0.44,0.11,0.0,0.11,0.11,31.78,0.56,1.11,0.11,0.44,0.0,1.56,1.0,0.11,0.0,0,No
1223,A. Iwobi,Midfielder,EVE,12.29,10.4,-2.2,16,11,1045,0.06,1.19,0.56,0.0,1.25,0.0,18.13,1.0,0.31,0.25,0.0,0.0,1.19,1.25,0.06,0.0,1,No
1224,D. Gosling,Midfielder,BOR,12.27,6.2,-0.5,6,3,306,0.33,1.0,0.33,0.0,0.0,0.0,14.0,0.5,1.5,0.67,0.17,0.0,1.83,1.33,0.17,0.0,3,No
1225,A. Yarmolenko,Attacker,WHU,12.24,8.4,-1.5,15,9,828,0.2,1.33,0.6,0.0,0.4,0.07,16.73,1.0,0.93,0.53,0.13,0.0,0.73,0.67,0.2,0.0,5,No
1226,R. Fraser,Midfielder,BOR,12.22,10.4,-2.9,18,14,1346,0.06,1.06,0.39,0.0,0.33,0.17,21.44,1.33,0.44,1.33,0.11,0.0,0.67,0.33,0.22,0.0,1,No
1227,I. Sarr,Midfielder,WAT,12.12,12.9,-2.4,12,7,682,0.17,1.5,0.42,0.0,1.75,0.0,10.67,0.5,0.67,1.17,0.0,0.0,0.33,0.17,0.17,0.0,5,No
1228,T. Davies,Midfielder,EVE,12.08,7.2,0.7,13,9,828,0.08,0.69,0.38,0.0,0.62,0.0,19.77,0.08,0.85,1.46,0.31,0.0,1.92,1.15,0.15,0.0,1,No
1229,B. Williams,Defender,MUN,12.02,6.1,0.4,5,3,268,0.2,0.4,0.4,0.0,0.4,0.0,21.6,0.8,1.0,0.6,0.6,0.0,1.6,1.4,0.0,0.0,1,No
1230,J. Bednarek,Defender,SOU,11.97,9.9,0.5,19,19,1708,0.0,0.16,0.0,0.0,0.11,0.0,32.58,0.05,0.79,0.47,0.05,0.0,3.11,2.21,0.16,0.0,1,No
1231,J. Lewis,Defender,NOR,11.94,7.4,0.1,13,12,1064,0.0,0.31,0.15,0.0,1.46,0.0,31.46,0.54,0.62,1.08,0.08,0.0,1.62,1.46,0.08,0.0,1,No
1232,S. March,Midfielder,BHA,11.93,6.9,-1.0,8,6,599,0.0,0.88,0.38,0.0,1.13,0.13,27.38,1.0,0.38,0.5,0.13,0.0,2.0,1.25,0.13,0.0,0,No
1233,A. Townsend,Midfielder,CRY,11.93,8.7,-1.8,14,9,782,0.07,0.36,0.29,0.0,1.79,0.07,12.36,0.57,0.36,0.86,0.0,0.0,1.79,1.43,0.21,0.0,1,No
1234,L. Trossard,Midfielder,BHA,11.9,10.5,-1.3,13,8,695,0.15,1.0,0.38,0.0,0.85,0.15,16.0,1.46,0.31,0.08,0.0,0.0,0.31,0.46,0.0,0.0,5,No
1235,L. Mousset,Attacker,SHU,11.83,5.8,1.5,16,7,711,0.31,1.31,0.31,0.0,1.19,0.19,5.75,0.56,0.88,0.31,0.0,0.0,0.38,0.5,0.13,0.0,6,No
1236,M. Lowton,Defender,BRN,11.83,6.3,-0.2,12,12,1080,0.0,0.08,0.0,0.0,0.5,0.08,23.92,0.92,0.92,0.67,0.17,0.0,3.17,2.42,0.25,0.0,0,No
1237,Trezeguet,Midfielder,AVL,11.74,10.0,-1.1,17,10,992,0.18,1.88,0.53,0.0,1.18,0.06,9.35,0.65,1.12,1.12,0.12,0.06,1.35,1.29,0.12,0.0,6,No
1238,C. Cathcart,Defender,WAT,11.68,9.7,-1.4,17,17,1460,0.0,0.06,0.0,0.0,0.18,0.0,27.65,0.06,0.59,0.06,0.24,0.0,1.65,1.53,0.29,0.0,0,No
1239,Oriol Romeu,Midfielder,SOU,11.61,7.0,0.0,16,12,1127,0.0,0.25,0.0,0.0,0.44,0.0,31.06,0.44,1.25,0.5,0.13,0.0,2.88,2.69,0.13,0.0,0,No
